[2026-04-10 17:57:14] info: 	z2m: Logging to console, file (filename: log.log)
[2026-04-10 17:57:15] info: 	z2m: Starting Zigbee2MQTT version 1.40.1 (commit #403d3c0)
[2026-04-10 17:57:15] info: 	z2m: Starting zigbee-herdsman (0.57.3)
[2026-04-10 17:57:15] info: 	zh:zstack:znp: Opening SerialPort with {"path":"/dev/ttyUSB0","baudRate":115200,"rtscts":false,"autoOpen":false}
[2026-04-10 17:57:15] info: 	zh:zstack:znp: Serialport opened
[2026-04-10 17:57:18] info: 	z2m: zigbee-herdsman started (resumed)
[2026-04-10 17:57:18] info: 	z2m: Coordinator firmware version: '{"meta":{"maintrel":1,"majorrel":2,"minorrel":7,"product":1,"revision":20210708,"transportrev":2},"type":"zStack3x0"}'
[2026-04-10 17:57:18] info: 	z2m: Heizung Bad (0xa4c13882eb018ab9): ME168 - AVATTO Thermostatic radiator valve (EndDevice)
[2026-04-10 17:57:18] info: 	z2m: Heizung Flur (0xa4c1380aaa7d40da): ME168 - AVATTO Thermostatic radiator valve (EndDevice)
[2026-04-10 17:57:18] info: 	z2m: Heizung Küche (0xa4c138f6dbf43a3f): ME168 - AVATTO Thermostatic radiator valve (EndDevice)
[2026-04-10 17:57:18] info: 	z2m: Heizung Schlafzimmer (0xa4c138d8cc397e00): ME168 - AVATTO Thermostatic radiator valve (EndDevice)
[2026-04-10 17:57:18] info: 	z2m: Heizung Arbeitszimmer (0xa4c1385b4d486352): ME168 - AVATTO Thermostatic radiator valve (EndDevice)
[2026-04-10 17:57:18] info: 	z2m: Heizung Wohnzimmer (0xa4c138b7b8e0aa31): ME168 - AVATTO Thermostatic radiator valve (EndDevice)
[2026-04-10 17:57:18] info: 	z2m: Lampe Schlafzimmer (0x001788010bfb907a): 8719514392830 - Philips Hue White Ambiance E27 filament screw globe (Router)
[2026-04-10 17:57:18] info: 	z2m: Lampe Schlafzimmer Ambient (0xb43a31fffef6c201): LED1924G9 - IKEA TRADFRI bulb E26/E27, color/white spectrum, globe, opal, 800/806/810 lm (Router)
[2026-04-10 17:57:18] info: 	z2m: Steckdose GitHub (0x70b3d52b600a6548): BSD29_1 - Tuya Smart plug (with power monitoring by polling) (Router)
[2026-04-10 17:57:18] info: 	z2m: Steckdose Lichterkette (0x70b3d52b600bbb35): BSD29_1 - Tuya Smart plug (with power monitoring by polling) (Router)
[2026-04-10 17:57:18] info: 	z2m: Lampe Wohnzimer (0x6c5cb1fffe619941): LED2003G10 - IKEA TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (Router)
[2026-04-10 17:57:18] info: 	z2m: Lampe Arbeitszimmer (0xbc026efffed55abf): LED2003G10 - IKEA TRADFRI bulb E26/27, white spectrum, globe, opal, 1055/1100/1160 lm (Router)
[2026-04-10 17:57:18] info: 	z2m: Currently 12 devices are joined.
[2026-04-10 17:57:18] info: 	z2m: Zigbee: disabling joining new devices.
[2026-04-10 17:57:18] info: 	z2m: Connecting to MQTT server at mqtt://mosquitto.mosquitto.svc.cluster.local
[2026-04-10 17:57:18] info: 	z2m: Connected to MQTT server
[2026-04-10 17:57:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/state', payload '{"state":"online"}'
[2026-04-10 17:57:18] info: 	z2m: Started frontend on port 8080
[2026-04-10 17:57:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/state', payload '{"state":"online"}'
[2026-04-10 17:57:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Heizung Bad', payload '{"battery_low":false,"child_lock":"UNLOCK","current_heating_setpoint":18,"error":null,"frost_protection":"ON","linkquality":108,"local_temperature":22,"local_temperature_calibration":4,"running_state":"idle","scale_protection":"OFF","schedule_friday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_monday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_saturday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_sunday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_thursday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_tuesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_wednesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","system_mode":"heat"}'
[2026-04-10 17:57:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Heizung Flur', payload '{"battery_low":false,"child_lock":"UNLOCK","current_heating_setpoint":18,"error":null,"frost_protection":"OFF","linkquality":90,"local_temperature":22,"local_temperature_calibration":4,"running_state":"idle","scale_protection":"OFF","schedule_friday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_monday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_saturday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_sunday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_thursday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_tuesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_wednesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","system_mode":"heat"}'
[2026-04-10 17:57:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Heizung Küche', payload '{"battery_low":false,"child_lock":"UNLOCK","current_heating_setpoint":18,"error":null,"frost_protection":"ON","linkquality":102,"local_temperature":19,"local_temperature_calibration":0,"running_state":"idle","scale_protection":"OFF","schedule_friday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_monday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_saturday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_sunday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_thursday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_tuesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_wednesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","system_mode":"heat"}'
[2026-04-10 17:57:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Heizung Schlafzimmer', payload '{"battery_low":false,"child_lock":"UNLOCK","current_heating_setpoint":18,"error":null,"frost_protection":"OFF","linkquality":75,"local_temperature":17,"local_temperature_calibration":0,"running_state":"idle","scale_protection":"OFF","schedule_friday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_monday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_saturday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_sunday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_thursday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_tuesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_wednesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","system_mode":"heat"}'
[2026-04-10 17:57:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Heizung Arbeitszimmer', payload '{"battery_low":false,"child_lock":"UNLOCK","current_heating_setpoint":18,"error":null,"frost_protection":"OFF","linkquality":45,"local_temperature":18,"local_temperature_calibration":0,"running_state":"idle","scale_protection":"OFF","schedule_friday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_monday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_saturday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_sunday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_thursday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_tuesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_wednesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","system_mode":"heat"}'
[2026-04-10 17:57:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Heizung Wohnzimmer', payload '{"battery_low":false,"child_lock":"UNLOCK","current_heating_setpoint":18,"error":null,"frost_protection":"OFF","linkquality":66,"local_temperature":17,"local_temperature_calibration":0,"running_state":"idle","scale_protection":"OFF","schedule_friday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_monday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_saturday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_sunday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_thursday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_tuesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_wednesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","system_mode":"heat"}'
[2026-04-10 17:57:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Lampe Schlafzimmer', payload '{"brightness":254,"color_mode":"color_temp","color_temp":366,"linkquality":105,"power_on_behavior":null,"state":"ON","update":{"installed_version":16787202,"latest_version":16787202,"state":"idle"},"update_available":null}'
[2026-04-10 17:57:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Lampe Schlafzimmer Ambient', payload '{"brightness":84,"color":{"x":0.5056,"y":0.4152},"color_mode":"color_temp","color_options":null,"color_temp":454,"linkquality":69,"power_on_behavior":null,"state":"OFF","update":{"installed_version":268572245,"latest_version":268572245,"state":"idle"},"update_available":null}'
[2026-04-10 17:57:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Steckdose GitHub', payload '{"child_lock":"UNLOCK","current":0,"energy":0,"indicator_mode":null,"linkquality":51,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":231}'
[2026-04-10 17:57:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Steckdose Lichterkette', payload '{"child_lock":"UNLOCK","current":0,"energy":2.19,"indicator_mode":null,"linkquality":66,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":230}'
[2026-04-10 17:57:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Lampe Wohnzimer', payload '{"brightness":132,"color_mode":"color_temp","color_options":null,"color_temp":347,"linkquality":81,"power_on_behavior":null,"state":"OFF","update":{"installed_version":65554,"latest_version":65554,"state":"idle"},"update_available":null}'
[2026-04-10 17:57:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Lampe Arbeitszimmer', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":370,"linkquality":72,"power_on_behavior":null,"state":"ON","update":{"installed_version":65554,"latest_version":65554,"state":"idle"},"update_available":null}'
[2026-04-10 17:57:18] info: 	z2m: Zigbee2MQTT started!
[2026-04-10 17:57:23] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/1221051039810110150109113116116_0x00124b002f8a901f/connection_state/config', payload '{"device":{"hw_version":"zStack3x0 20210708","identifiers":["zigbee2mqtt_bridge_0x00124b002f8a901f"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.40.1"},"device_class":"connectivity","entity_category":"diagnostic","name":"Connection state","object_id":"zigbee2mqtt_bridge_connection_state","origin":{"name":"Zigbee2MQTT","sw":"1.40.1","url":"https://www.zigbee2mqtt.io"},"payload_off":"offline","payload_on":"online","state_topic":"zigbee2mqtt/bridge/state","unique_id":"bridge_0x00124b002f8a901f_connection_state_zigbee2mqtt","value_template":"{{ value_json.state }}"}'
[2026-04-10 17:57:29] error: 	zh:zstack:znp: Error while parsing to ZpiObject 'Error: CommandID '159' from subsystem '5' not found'
[2026-04-10 17:58:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Heizung Bad', payload '{"battery_low":false,"child_lock":"UNLOCK","current_heating_setpoint":18,"error":null,"frost_protection":"ON","linkquality":108,"local_temperature":22,"local_temperature_calibration":4,"running_state":"idle","scale_protection":"OFF","schedule_friday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_monday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_saturday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_sunday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_thursday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_tuesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_wednesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","system_mode":"heat"}'
[2026-04-10 17:58:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Heizung Flur', payload '{"battery_low":false,"child_lock":"UNLOCK","current_heating_setpoint":18,"error":null,"frost_protection":"OFF","linkquality":90,"local_temperature":22,"local_temperature_calibration":4,"running_state":"idle","scale_protection":"OFF","schedule_friday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_monday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_saturday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_sunday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_thursday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_tuesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_wednesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","system_mode":"heat"}'
[2026-04-10 17:58:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Heizung Küche', payload '{"battery_low":false,"child_lock":"UNLOCK","current_heating_setpoint":18,"error":null,"frost_protection":"ON","linkquality":102,"local_temperature":19,"local_temperature_calibration":0,"running_state":"idle","scale_protection":"OFF","schedule_friday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_monday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_saturday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_sunday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_thursday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_tuesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_wednesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","system_mode":"heat"}'
[2026-04-10 17:58:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Heizung Schlafzimmer', payload '{"battery_low":false,"child_lock":"UNLOCK","current_heating_setpoint":18,"error":null,"frost_protection":"OFF","linkquality":75,"local_temperature":17,"local_temperature_calibration":0,"running_state":"idle","scale_protection":"OFF","schedule_friday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_monday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_saturday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_sunday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_thursday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_tuesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_wednesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","system_mode":"heat"}'
[2026-04-10 17:58:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Heizung Arbeitszimmer', payload '{"battery_low":false,"child_lock":"UNLOCK","current_heating_setpoint":18,"error":null,"frost_protection":"OFF","linkquality":45,"local_temperature":18,"local_temperature_calibration":0,"running_state":"idle","scale_protection":"OFF","schedule_friday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_monday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_saturday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_sunday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_thursday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_tuesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_wednesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","system_mode":"heat"}'
[2026-04-10 17:58:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Heizung Wohnzimmer', payload '{"battery_low":false,"child_lock":"UNLOCK","current_heating_setpoint":18,"error":null,"frost_protection":"OFF","linkquality":66,"local_temperature":17,"local_temperature_calibration":0,"running_state":"idle","scale_protection":"OFF","schedule_friday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_monday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_saturday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_sunday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_thursday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_tuesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","schedule_wednesday":"06:00/21.0 08:00/16.0 12:00/21.0 14:00/16.0","system_mode":"heat"}'
[2026-04-10 17:58:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Lampe Schlafzimmer', payload '{"brightness":254,"color_mode":"color_temp","color_temp":366,"linkquality":105,"power_on_behavior":null,"state":"ON","update":{"installed_version":16787202,"latest_version":16787202,"state":"idle"},"update_available":null}'
[2026-04-10 17:58:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Lampe Schlafzimmer Ambient', payload '{"brightness":84,"color":{"x":0.5056,"y":0.4152},"color_mode":"color_temp","color_options":null,"color_temp":454,"linkquality":69,"power_on_behavior":null,"state":"OFF","update":{"installed_version":268572245,"latest_version":268572245,"state":"idle"},"update_available":null}'
[2026-04-10 17:58:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Steckdose GitHub', payload '{"child_lock":"UNLOCK","current":0,"energy":0,"indicator_mode":null,"linkquality":51,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":231}'
[2026-04-10 17:58:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Steckdose Lichterkette', payload '{"child_lock":"UNLOCK","current":0,"energy":2.19,"indicator_mode":null,"linkquality":66,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":230}'
[2026-04-10 17:58:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Lampe Wohnzimer', payload '{"brightness":132,"color_mode":"color_temp","color_options":null,"color_temp":347,"linkquality":81,"power_on_behavior":null,"state":"OFF","update":{"installed_version":65554,"latest_version":65554,"state":"idle"},"update_available":null}'
[2026-04-10 17:58:06] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Lampe Arbeitszimmer', payload '{"brightness":254,"color_mode":"color_temp","color_options":null,"color_temp":370,"linkquality":72,"power_on_behavior":null,"state":"ON","update":{"installed_version":65554,"latest_version":65554,"state":"idle"},"update_available":null}'
[2026-04-10 17:58:18] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Steckdose GitHub', payload '{"child_lock":"UNLOCK","current":0,"energy":0,"indicator_mode":null,"linkquality":42,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":232}'
[2026-04-10 17:58:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Steckdose GitHub', payload '{"child_lock":"UNLOCK","current":0,"energy":0,"indicator_mode":null,"linkquality":42,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":232}'
[2026-04-10 17:59:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Steckdose GitHub', payload '{"child_lock":"UNLOCK","current":0,"energy":0,"indicator_mode":null,"linkquality":42,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":232}'
[2026-04-10 17:59:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Steckdose GitHub', payload '{"child_lock":"UNLOCK","current":0,"energy":0,"indicator_mode":null,"linkquality":42,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":232}'
[2026-04-10 18:00:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Steckdose GitHub', payload '{"child_lock":"UNLOCK","current":0,"energy":0,"indicator_mode":null,"linkquality":45,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":233}'
[2026-04-10 18:00:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Steckdose GitHub', payload '{"child_lock":"UNLOCK","current":0,"energy":0,"indicator_mode":null,"linkquality":51,"power":0,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null,"voltage":233}'
